,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
1714,0.31413,0.311918,0.303928,0.294441,0.351152,0.346474,0.349842,0.358349,0.307391,0.315894,0.399314,0.386005,0.310925,0.321484,0.375826,0.389672,0.340972,0.356001,0.347536,0.358135,0.339038,0.359805,0.359933,0.359893,0.353126,0.334904,0.38306,0.381159,0.37631,0.2835,0.286365,0.322545,0.323306,0.352412,0.362069,0.290482,0.288735,0.302466,0.29239,0.277678,0.281036,0.280047,0.279228,0.311457,0.305864,0.329155,0.349734,0.324539,0.31424,0.310416,0.323339,0.32146,0.335408,0.273794,0.270841,0.296463,0.33263,0.330634,0.322112,0.331636,0.30854,0.327604,0.341297,0.313701,0.318721,0.288509,0.324949,0.301353,0.324653,0.30456,0.322594,0.325686,0.30669,0.288079,0.441397,0.330115,0.42131,0.338108,0.338343,0.33409
1716,0.31457,0.31231,0.304278,0.294816,0.351635,0.346998,0.350348,0.358862,0.307843,0.316308,0.399972,0.386554,0.311373,0.321953,0.376415,0.39028,0.34145,0.356538,0.348053,0.358627,0.339612,0.360393,0.360446,0.360384,0.353575,0.335396,0.383687,0.381763,0.37693,0.283802,0.286688,0.323061,0.323664,0.352889,0.362571,0.290804,0.289115,0.302823,0.29276,0.278033,0.281333,0.280355,0.279504,0.311788,0.306249,0.329596,0.350109,0.324918,0.314685,0.310771,0.323732,0.321911,0.335865,0.274138,0.271171,0.296896,0.333181,0.331107,0.322551,0.332118,0.308986,0.328094,0.341788,0.314135,0.319166,0.288866,0.325317,0.301852,0.32512,0.304989,0.322988,0.326138,0.307037,0.288439,0.442071,0.330662,0.4219,0.33853,0.338844,0.334595
1718,0.31502,0.31273,0.304678,0.295246,0.352144,0.347551,0.350918,0.359405,0.308311,0.316787,0.400633,0.387149,0.311825,0.32245,0.377023,0.390889,0.341953,0.357099,0.348621,0.35917,0.340213,0.361044,0.360988,0.360938,0.354065,0.335918,0.384356,0.382424,0.377594,0.284174,0.287072,0.323613,0.324114,0.353408,0.363106,0.291168,0.289535,0.30326,0.29318,0.278425,0.281675,0.280715,0.279863,0.312204,0.306691,0.330096,0.350554,0.325393,0.315162,0.311172,0.324178,0.322383,0.336335,0.274527,0.271543,0.297364,0.33374,0.331577,0.323036,0.332629,0.309455,0.328643,0.342344,0.314632,0.319668,0.289322,0.32574,0.302361,0.325579,0.305427,0.323453,0.32662,0.307416,0.288843,0.442815,0.331225,0.422497,0.339003,0.339357,0.335108
1720,0.315493,0.313172,0.305131,0.29568,0.352661,0.348049,0.351453,0.359957,0.308792,0.317255,0.401292,0.387747,0.312272,0.322925,0.377598,0.391493,0.342487,0.357686,0.349195,0.359708,0.340793,0.361655,0.361497,0.361449,0.354563,0.336463,0.384968,0.383039,0.378247,0.284599,0.287495,0.324124,0.324575,0.353939,0.363623,0.291555,0.289956,0.303694,0.293619,0.27882,0.282095,0.281121,0.280251,0.312654,0.307131,0.330597,0.351029,0.32587,0.315687,0.311639,0.324624,0.322864,0.336815,0.274944,0.271906,0.297817,0.334301,0.332057,0.323537,0.333142,0.309907,0.329183,0.342863,0.315098,0.320193,0.289745,0.326217,0.302857,0.326056,0.305858,0.323918,0.32715,0.307835,0.289231,0.443506,0.33175,0.423084,0.339483,0.339876,0.335608
1722,0.315926,0.313626,0.305549,0.296117,0.353159,0.348559,0.351973,0.360476,0.309225,0.317705,0.40192,0.388281,0.312716,0.323379,0.378127,0.392052,0.342987,0.358237,0.349737,0.360253,0.341366,0.362251,0.36203,0.361971,0.355041,0.337007,0.38555,0.383603,0.378847,0.285023,0.287939,0.324571,0.325023,0.35443,0.364144,0.291977,0.290381,0.304129,0.294048,0.279256,0.282509,0.281512,0.280658,0.313111,0.307575,0.331064,0.351523,0.326348,0.316147,0.312075,0.325105,0.323355,0.337327,0.275339,0.272318,0.298267,0.334842,0.332541,0.324019,0.333657,0.310368,0.329681,0.343403,0.315552,0.320699,0.290208,0.32674,0.303348,0.326536,0.306288,0.324404,0.327661,0.308251,0.289633,0.444162,0.332242,0.423645,0.339929,0.340366,0.336062
1724,0.316347,0.314063,0.305982,0.296544,0.353588,0.349003,0.352451,0.360978,0.309624,0.31812,0.402441,0.388792,0.313138,0.323791,0.378598,0.392546,0.343453,0.358772,0.350238,0.360749,0.341863,0.362805,0.362534,0.362465,0.355492,0.337513,0.386057,0.384127,0.379388,0.285461,0.288388,0.324972,0.325501,0.354907,0.364629,0.292401,0.290794,0.304554,0.294475,0.279677,0.282948,0.281937,0.281089,0.313583,0.308013,0.331534,0.352063,0.32682,0.316553,0.312513,0.325565,0.323807,0.337796,0.275738,0.272707,0.298717,0.335347,0.332957,0.324475,0.334154,0.310794,0.330142,0.343935,0.315985,0.321168,0.290673,0.327267,0.303807,0.326976,0.306656,0.324906,0.328133,0.308661,0.290009,0.444783,0.332644,0.424108,0.340357,0.340795,0.336477
1726,0.316666,0.314434,0.306391,0.29691,0.353971,0.349315,0.352812,0.361345,0.309943,0.318424,0.402869,0.389166,0.313398,0.324067,0.378881,0.39287,0.343866,0.359239,0.350643,0.361163,0.342243,0.363188,0.362914,0.362818,0.355867,0.337928,0.386419,0.384449,0.379792,0.285885,0.288846,0.325242,0.325919,0.355265,0.364994,0.292802,0.29114,0.304915,0.294843,0.280073,0.283382,0.282341,0.281515,0.314001,0.308373,0.331889,0.352503,0.32722,0.316909,0.312907,0.326011,0.324209,0.338196,0.276088,0.273053,0.299027,0.335721,0.333327,0.324869,0.334538,0.311121,0.330537,0.344357,0.316332,0.321563,0.291046,0.327834,0.304166,0.327361,0.306984,0.32532,0.328564,0.309081,0.290281,0.445236,0.332906,0.424481,0.340749,0.341171,0.336785
1728,0.316917,0.314762,0.306741,0.297207,0.354245,0.349574,0.353092,0.361609,0.310162,0.318692,0.403126,0.3894,0.313581,0.324242,0.37905,0.393084,0.344188,0.359609,0.350959,0.361506,0.342519,0.363485,0.363246,0.363102,0.35615,0.338265,0.38663,0.384648,0.380071,0.286297,0.289281,0.325384,0.32628,0.355562,0.365277,0.293196,0.291445,0.305241,0.295168,0.28048,0.283807,0.282698,0.281927,0.314366,0.308683,0.332172,0.352921,0.327551,0.317202,0.313216,0.326414,0.32452,0.338554,0.276378,0.273353,0.299322,0.335971,0.333575,0.325187,0.334859,0.311344,0.330814,0.34472,0.316588,0.321843,0.291393,0.32836,0.304483,0.327694,0.307197,0.325698,0.328893,0.309465,0.290512,0.445591,0.333073,0.424744,0.341046,0.341474,0.337036
1730,0.31705,0.315026,0.30705,0.297438,0.354396,0.349698,0.353245,0.361748,0.310312,0.318909,0.40322,0.389536,0.313715,0.324328,0.379095,0.393169,0.344412,0.359889,0.351186,0.361775,0.34267,0.363673,0.36344,0.363303,0.35635,0.338498,0.386668,0.384731,0.380207,0.286674,0.28969,0.325392,0.326614,0.355732,0.365483,0.293556,0.291697,0.305504,0.295419,0.280831,0.284245,0.283087,0.282368,0.314752,0.308961,0.332435,0.353346,0.327835,0.317425,0.313469,0.326744,0.324759,0.338824,0.276633,0.273612,0.299562,0.336081,0.333741,0.325435,0.335085,0.31147,0.331018,0.345013,0.316773,0.322036,0.291668,0.328881,0.304732,0.328002,0.307334,0.326026,0.329137,0.309827,0.290676,0.445792,0.333163,0.424879,0.341335,0.341713,0.337208
1732,0.317169,0.315251,0.307362,0.29767,0.354543,0.349788,0.35333,0.361838,0.310378,0.319068,0.403247,0.389606,0.3138,0.324324,0.379058,0.393165,0.344616,0.360137,0.351377,0.362013,0.342776,0.363808,0.363594,0.363426,0.356516,0.338696,0.386632,0.384682,0.380271,0.287114,0.290167,0.325349,0.326929,0.355892,0.365641,0.293947,0.291948,0.305752,0.295654,0.281213,0.284658,0.283469,0.282802,0.315161,0.309219,0.332633,0.353736,0.328074,0.317647,0.313735,0.327131,0.32497,0.339143,0.276914,0.27387,0.299804,0.336174,0.333893,0.325677,0.335286,0.311576,0.331181,0.345274,0.316867,0.322202,0.291937,0.329471,0.304984,0.328291,0.307493,0.326315,0.329364,0.31021,0.2908,0.445884,0.333169,0.424961,0.341612,0.341956,0.337314
1734,0.317358,0.315517,0.30775,0.297919,0.354714,0.349969,0.353454,0.361973,0.310475,0.31929,0.403281,0.389719,0.313972,0.324387,0.379098,0.393237,0.344833,0.360425,0.3516,0.36231,0.342908,0.363958,0.363786,0.363617,0.35673,0.338918,0.386625,0.384687,0.380383,0.287603,0.290651,0.32535,0.327275,0.356056,0.365841,0.294406,0.292237,0.306017,0.295917,0.281636,0.285136,0.283896,0.283311,0.315583,0.309536,0.33289,0.354177,0.328349,0.317858,0.314065,0.327544,0.325208,0.339509,0.277217,0.274162,0.300102,0.336276,0.334085,0.325968,0.335523,0.311761,0.331362,0.345603,0.317031,0.322399,0.292273,0.330069,0.305282,0.328662,0.307689,0.326684,0.329649,0.310677,0.291015,0.446052,0.333254,0.425113,0.341963,0.342228,0.337474
1736,0.317661,0.315898,0.308237,0.298275,0.355011,0.350232,0.353695,0.36218,0.310687,0.31963,0.403446,0.390009,0.314256,0.324601,0.379309,0.39345,0.34519,0.360811,0.351925,0.362698,0.343119,0.364249,0.364095,0.363939,0.357072,0.339251,0.386763,0.384824,0.380591,0.28818,0.291269,0.32547,0.327742,0.356369,0.366158,0.294962,0.292644,0.306423,0.296286,0.282149,0.285721,0.284443,0.283931,0.316133,0.309926,0.333242,0.35473,0.328745,0.318191,0.314489,0.328064,0.325555,0.339928,0.277587,0.274577,0.300523,0.336473,0.334387,0.326368,0.335863,0.312027,0.331665,0.346024,0.317309,0.322714,0.292653,0.330757,0.305676,0.329149,0.30795,0.327164,0.330043,0.311244,0.291335,0.446303,0.333448,0.425372,0.34244,0.342581,0.337736
1738,0.318126,0.316436,0.308842,0.298769,0.355496,0.350711,0.35411,0.362615,0.31106,0.320118,0.403807,0.390481,0.314727,0.32499,0.379695,0.393866,0.345699,0.361352,0.35241,0.363281,0.343528,0.364691,0.364598,0.364421,0.357613,0.339739,0.387152,0.385192,0.38099,0.288886,0.292016,0.325765,0.328371,0.356864,0.366659,0.295665,0.293195,0.30694,0.296804,0.282779,0.286416,0.285117,0.284674,0.316827,0.310511,0.333779,0.355446,0.329303,0.318684,0.315096,0.328751,0.326071,0.340562,0.278146,0.275124,0.301117,0.33693,0.334896,0.326964,0.336393,0.312453,0.332134,0.346622,0.31778,0.32321,0.293202,0.331603,0.306162,0.329809,0.30845,0.327787,0.330638,0.311985,0.291805,0.44676,0.333808,0.425853,0.343068,0.343123,0.338148
1740,0.318758,0.317122,0.30954,0.299394,0.356141,0.351353,0.354697,0.3632,0.311543,0.32074,0.404353,0.391159,0.315373,0.325552,0.380307,0.394495,0.346307,0.361998,0.353044,0.363983,0.344084,0.365291,0.365269,0.36508,0.358302,0.340346,0.387702,0.385759,0.381572,0.289674,0.292795,0.326243,0.329117,0.357545,0.367302,0.296453,0.293844,0.307577,0.297428,0.283515,0.287236,0.28587,0.285489,0.317618,0.311243,0.334471,0.356281,0.329981,0.319328,0.315837,0.329532,0.326708,0.341312,0.278799,0.275778,0.301852,0.337535,0.335583,0.327701,0.33707,0.313057,0.332763,0.347375,0.318416,0.323861,0.293853,0.332492,0.30677,0.3306,0.309071,0.328571,0.331329,0.312809,0.292453,0.447383,0.334332,0.426492,0.343817,0.343756,0.338715
1742,0.319548,0.317949,0.310364,0.300155,0.356977,0.352159,0.355454,0.363965,0.312253,0.321547,0.405137,0.392085,0.316218,0.326365,0.381118,0.395333,0.347146,0.362824,0.353837,0.36486,0.344802,0.366094,0.36612,0.36596,0.359179,0.341155,0.388545,0.38659,0.382357,0.290582,0.29376,0.326948,0.33004,0.358427,0.368152,0.297377,0.294668,0.308413,0.298223,0.284379,0.288123,0.286746,0.286397,0.318535,0.312076,0.335295,0.357263,0.330795,0.320102,0.316682,0.330468,0.327511,0.3422,0.279584,0.276578,0.302728,0.338347,0.336441,0.328589,0.337902,0.313795,0.333534,0.348218,0.319219,0.324697,0.294632,0.333484,0.307509,0.331514,0.309885,0.329472,0.332218,0.313732,0.293211,0.4482,0.335064,0.427364,0.344714,0.344554,0.339426
1744,0.320452,0.318833,0.311205,0.300973,0.357905,0.353082,0.35633,0.364833,0.313038,0.322426,0.406077,0.393121,0.317145,0.32726,0.382062,0.396307,0.348036,0.363734,0.354707,0.365827,0.34563,0.366966,0.36709,0.366919,0.360119,0.342022,0.389483,0.38753,0.383243,0.291507,0.294679,0.327767,0.330988,0.359385,0.369061,0.298316,0.29551,0.309259,0.299074,0.285238,0.28903,0.287635,0.28733,0.319481,0.312974,0.336204,0.358287,0.331674,0.320951,0.317611,0.331449,0.328412,0.343174,0.280466,0.277441,0.303655,0.339296,0.337412,0.32957,0.338828,0.314648,0.334414,0.349165,0.320149,0.32562,0.295482,0.334502,0.308304,0.332519,0.310804,0.330449,0.333187,0.314727,0.294056,0.449096,0.335876,0.428338,0.345673,0.345415,0.340229
1746,0.321362,0.319752,0.312067,0.301779,0.358816,0.354033,0.357244,0.365755,0.313848,0.323274,0.407034,0.394157,0.318097,0.328205,0.383019,0.397301,0.348932,0.364639,0.355576,0.366774,0.346505,0.367856,0.368082,0.367913,0.361086,0.342888,0.390473,0.388557,0.384133,0.292379,0.295572,0.328645,0.331914,0.360375,0.37004,0.299248,0.296373,0.310133,0.299887,0.286117,0.289971,0.288536,0.288237,0.320408,0.313896,0.337162,0.359312,0.332575,0.321827,0.318543,0.33239,0.329306,0.344121,0.281285,0.278286,0.304593,0.340275,0.338397,0.330522,0.339762,0.31553,0.335297,0.350109,0.321112,0.326572,0.296325,0.335429,0.309111,0.333542,0.311707,0.33143,0.334136,0.315658,0.294915,0.450046,0.3367,0.429327,0.346615,0.346254,0.34105
1748,0.322228,0.320619,0.312885,0.30257,0.359727,0.354944,0.35811,0.366638,0.314633,0.324143,0.408024,0.395208,0.319042,0.329169,0.383999,0.398316,0.34981,0.365511,0.356411,0.367692,0.347323,0.368742,0.369057,0.368895,0.362012,0.343734,0.391507,0.38961,0.385042,0.293194,0.29642,0.329501,0.332816,0.361364,0.37097,0.300113,0.297192,0.310975,0.300708,0.286906,0.290776,0.289338,0.289068,0.321259,0.3147,0.338026,0.360241,0.333389,0.322636,0.319407,0.333282,0.330169,0.345045,0.282079,0.279088,0.305504,0.341229,0.339366,0.33146,0.340673,0.316374,0.336138,0.350986,0.322031,0.32749,0.297088,0.336295,0.309831,0.334471,0.312601,0.332338,0.335063,0.316546,0.295737,0.450961,0.337548,0.43032,0.347519,0.347057,0.341837
1750,0.322974,0.321339,0.313512,0.303209,0.360488,0.35573,0.358851,0.367381,0.315298,0.324826,0.408916,0.39611,0.319837,0.329979,0.384827,0.399201,0.350524,0.366237,0.357086,0.36847,0.348028,0.369481,0.369875,0.369706,0.36279,0.344442,0.392395,0.390495,0.385785,0.29387,0.297079,0.330282,0.333559,0.362189,0.37178,0.30084,0.297874,0.311678,0.301404,0.287552,0.291471,0.290021,0.289751,0.321972,0.315407,0.338786,0.361023,0.334107,0.323341,0.320142,0.334011,0.330898,0.345794,0.282755,0.279759,0.30625,0.342071,0.340183,0.332256,0.341442,0.317111,0.336862,0.35173,0.322827,0.328264,0.297748,0.33696,0.310428,0.335265,0.313366,0.333073,0.335808,0.317268,0.29644,0.451746,0.338285,0.431149,0.348244,0.347749,0.342517
1752,0.323674,0.321992,0.314061,0.303762,0.361138,0.356418,0.359531,0.368033,0.315877,0.325417,0.409737,0.396901,0.320579,0.33073,0.385587,0.399976,0.35114,0.366869,0.357704,0.369121,0.348666,0.370126,0.370601,0.370469,0.363467,0.345065,0.393182,0.391316,0.38648,0.294424,0.29763,0.330978,0.334216,0.362926,0.372538,0.301419,0.298469,0.312282,0.301954,0.288138,0.292061,0.290618,0.29034,0.322586,0.316019,0.339459,0.361696,0.334715,0.323952,0.320758,0.334621,0.331537,0.346448,0.283317,0.280309,0.30692,0.342847,0.340912,0.332966,0.342128,0.317771,0.3375,0.352375,0.323562,0.32897,0.298305,0.337502,0.310947,0.335982,0.314077,0.333742,0.33647,0.317873,0.297063,0.452498,0.338954,0.431884,0.348886,0.348356,0.343177
1754,0.324202,0.322509,0.314472,0.304213,0.36171,0.356954,0.360054,0.368571,0.316359,0.325904,0.410402,0.397564,0.321161,0.331358,0.386204,0.400603,0.351633,0.367374,0.358175,0.369633,0.349162,0.370623,0.371209,0.371053,0.364036,0.345539,0.39385,0.391994,0.387014,0.294848,0.298081,0.331567,0.334737,0.363546,0.373107,0.301869,0.298952,0.312784,0.302461,0.288583,0.292482,0.291047,0.290756,0.323038,0.316451,0.339979,0.362206,0.335177,0.32444,0.321229,0.335093,0.332046,0.34698,0.283746,0.280761,0.307461,0.343443,0.341506,0.333496,0.342683,0.318262,0.338014,0.352863,0.324124,0.329526,0.298725,0.337916,0.311329,0.336527,0.314648,0.334245,0.337004,0.31835,0.297531,0.453063,0.339499,0.432515,0.349397,0.348848,0.343668
1756,0.324671,0.322931,0.3148,0.304542,0.362143,0.357437,0.36047,0.369004,0.316743,0.326278,0.410993,0.398073,0.321665,0.331869,0.386703,0.401102,0.352041,0.367755,0.358557,0.370072,0.349574,0.371012,0.371661,0.37154,0.364469,0.345926,0.394382,0.392542,0.387448,0.295189,0.298427,0.332066,0.33516,0.364053,0.373604,0.302266,0.299339,0.31318,0.302866,0.288944,0.292864,0.291407,0.291122,0.323438,0.316833,0.340424,0.362646,0.335559,0.32481,0.321634,0.335488,0.332477,0.347377,0.284138,0.281102,0.307922,0.343964,0.342002,0.33395,0.343158,0.318702,0.338415,0.35328,0.324625,0.329992,0.299074,0.338208,0.311652,0.337018,0.315096,0.334647,0.337386,0.318749,0.297907,0.453546,0.339947,0.433011,0.349815,0.349263,0.3441
1758,0.325064,0.323312,0.315094,0.304827,0.362512,0.357827,0.360835,0.369361,0.317067,0.326594,0.411486,0.398507,0.322051,0.332296,0.387108,0.401525,0.352363,0.368113,0.358834,0.370411,0.34989,0.371338,0.372052,0.371946,0.364817,0.346227,0.394809,0.393012,0.387803,0.295496,0.298714,0.33246,0.335526,0.364453,0.374021,0.302607,0.299669,0.313528,0.303194,0.289281,0.293174,0.291733,0.29141,0.323752,0.317133,0.340795,0.363005,0.335877,0.325129,0.32194,0.335811,0.332819,0.347723,0.284408,0.281383,0.308323,0.34441,0.342383,0.334315,0.343512,0.319031,0.338746,0.353615,0.324994,0.330371,0.29932,0.338454,0.311879,0.337404,0.315489,0.334978,0.337701,0.319064,0.298201,0.453953,0.340331,0.433403,0.350162,0.349606,0.344443
1760,0.325327,0.323586,0.315295,0.305031,0.362772,0.358063,0.361045,0.369587,0.317256,0.326795,0.411821,0.398815,0.32235,0.332598,0.387395,0.40178,0.352602,0.368322,0.359064,0.370659,0.350113,0.371552,0.372354,0.372222,0.365068,0.346448,0.395106,0.393318,0.388073,0.295723,0.298957,0.332729,0.335807,0.364761,0.374328,0.302873,0.299932,0.313779,0.303473,0.28954,0.293465,0.292008,0.291676,0.324039,0.317371,0.341099,0.363316,0.336114,0.325367,0.322186,0.336041,0.333071,0.347973,0.284622,0.281609,0.308597,0.344699,0.342676,0.334575,0.343778,0.319262,0.339006,0.353845,0.325249,0.330627,0.299539,0.338686,0.312063,0.337718,0.315784,0.335183,0.337933,0.319334,0.298387,0.454203,0.340624,0.433695,0.35041,0.349887,0.344688
1762,0.325561,0.323848,0.315479,0.30521,0.362968,0.358273,0.361245,0.369755,0.317407,0.326971,0.412109,0.399009,0.322557,0.332818,0.387565,0.401969,0.352797,0.368529,0.359233,0.370881,0.350275,0.371705,0.372569,0.372433,0.365237,0.346649,0.395281,0.393528,0.388263,0.295975,0.299196,0.332923,0.336054,0.364982,0.374583,0.303129,0.300183,0.31401,0.303703,0.289777,0.293712,0.29226,0.291955,0.324307,0.317569,0.341346,0.363582,0.336301,0.32555,0.322393,0.336265,0.333278,0.34819,0.284821,0.281778,0.308859,0.344907,0.34287,0.334814,0.344017,0.319428,0.339168,0.354058,0.325453,0.330823,0.299715,0.33888,0.3122,0.33801,0.315991,0.335383,0.33811,0.319618,0.29859,0.454443,0.340836,0.433884,0.350653,0.350128,0.344936
1764,0.325712,0.324034,0.315638,0.305352,0.363085,0.358404,0.36133,0.369822,0.317483,0.327052,0.412215,0.39909,0.322723,0.332948,0.387642,0.402056,0.352918,0.368679,0.359339,0.371005,0.350364,0.371762,0.372719,0.372542,0.365357,0.346741,0.395332,0.393629,0.388336,0.296162,0.299444,0.333004,0.336254,0.365096,0.374754,0.303367,0.300361,0.31416,0.303861,0.290011,0.293952,0.292505,0.292177,0.324523,0.317743,0.341499,0.363825,0.336396,0.325655,0.32255,0.336466,0.333443,0.348358,0.284973,0.281945,0.309081,0.345043,0.343015,0.334974,0.344167,0.319515,0.339275,0.354207,0.325565,0.330969,0.299835,0.339085,0.312329,0.338251,0.316182,0.335544,0.338222,0.319846,0.298699,0.454511,0.340978,0.433966,0.350853,0.350334,0.345076
1766,0.325837,0.324208,0.315803,0.305467,0.363195,0.358515,0.36137,0.369845,0.317529,0.327141,0.41227,0.399164,0.322827,0.333027,0.387674,0.402071,0.353013,0.368787,0.359432,0.371133,0.3504,0.371826,0.372823,0.372657,0.365444,0.346813,0.395337,0.393634,0.388389,0.296419,0.299706,0.33305,0.33645,0.365207,0.374873,0.303609,0.300564,0.314291,0.304022,0.29024,0.294195,0.292739,0.29246,0.324748,0.317905,0.34166,0.364042,0.336518,0.325749,0.322708,0.336667,0.33356,0.348507,0.285123,0.282096,0.309285,0.345106,0.343129,0.335127,0.344331,0.319577,0.339356,0.354358,0.325659,0.331047,0.29998,0.339321,0.312422,0.338491,0.316319,0.335686,0.338341,0.320093,0.298816,0.454574,0.341087,0.434025,0.351017,0.350502,0.345195
1768,0.325934,0.324361,0.315961,0.305543,0.363248,0.358583,0.361367,0.369826,0.317521,0.3272,0.412329,0.39921,0.322913,0.333068,0.387685,0.402071,0.3531,0.368911,0.359517,0.371246,0.350399,0.371841,0.372879,0.372706,0.365499,0.346877,0.395298,0.393595,0.388378,0.296671,0.299963,0.333042,0.336608,0.365279,0.37497,0.303874,0.30071,0.314426,0.304164,0.290459,0.294438,0.292986,0.292731,0.324984,0.318074,0.341802,0.364293,0.336621,0.325811,0.322862,0.33685,0.333666,0.34864,0.285262,0.282214,0.309479,0.345135,0.343191,0.335268,0.34443,0.319596,0.339395,0.354481,0.325738,0.331128,0.300069,0.339548,0.312537,0.338731,0.316423,0.335819,0.338412,0.320351,0.29892,0.454596,0.341147,0.434031,0.351226,0.350663,0.345302
1770,0.326007,0.324468,0.316101,0.305616,0.363319,0.358616,0.361374,0.369795,0.317506,0.327234,0.41225,0.3992,0.322993,0.333075,0.387642,0.402043,0.353163,0.36898,0.35955,0.371296,0.350401,0.371834,0.372925,0.372726,0.365565,0.346895,0.395247,0.393561,0.38836,0.296909,0.300212,0.332992,0.33675,0.365313,0.375036,0.304081,0.30084,0.314514,0.304271,0.290667,0.294621,0.293177,0.292949,0.325167,0.318202,0.34191,0.364469,0.336706,0.325883,0.322971,0.337053,0.333753,0.348797,0.285387,0.282335,0.309659,0.345186,0.343241,0.335385,0.344524,0.31962,0.33945,0.354599,0.325774,0.331211,0.300173,0.3398,0.312632,0.338908,0.316542,0.335956,0.338498,0.32058,0.29898,0.454581,0.341206,0.434073,0.351382,0.350764,0.345351
1772,0.326041,0.324535,0.316197,0.305647,0.363312,0.3586,0.36129,0.369718,0.317434,0.327244,0.412144,0.399183,0.323003,0.333054,0.387578,0.401946,0.353162,0.368974,0.359555,0.37135,0.350341,0.37181,0.372924,0.37274,0.3656,0.346887,0.395152,0.393465,0.388309,0.297099,0.300414,0.332931,0.336866,0.365317,0.375023,0.304254,0.300921,0.314582,0.304334,0.290802,0.294791,0.293308,0.293127,0.32534,0.318289,0.341952,0.364592,0.336714,0.325877,0.323047,0.33717,0.333786,0.348879,0.285459,0.282412,0.309776,0.345154,0.343252,0.335462,0.344553,0.319598,0.339436,0.354675,0.325764,0.331218,0.300219,0.339989,0.3127,0.339047,0.316598,0.336022,0.33852,0.320741,0.298999,0.454497,0.341223,0.434007,0.351485,0.350826,0.345355
1774,0.325988,0.324527,0.316223,0.305613,0.363202,0.358555,0.361152,0.369561,0.317313,0.327164,0.411972,0.399082,0.322922,0.332947,0.387431,0.401778,0.353097,0.368905,0.359468,0.371286,0.35021,0.371682,0.372809,0.372643,0.365486,0.346796,0.394976,0.393308,0.388156,0.297175,0.300515,0.332792,0.336891,0.365245,0.374975,0.304323,0.300935,0.314565,0.304294,0.290834,0.29486,0.293357,0.293205,0.325393,0.318265,0.34193,0.364655,0.336678,0.325795,0.323051,0.337233,0.33376,0.348875,0.285459,0.282429,0.309819,0.345045,0.343192,0.335465,0.344516,0.319533,0.339353,0.35467,0.325694,0.331177,0.300199,0.340081,0.312687,0.339117,0.316592,0.336011,0.338465,0.320842,0.29896,0.454344,0.341153,0.433877,0.351517,0.350818,0.345289
1776,0.325797,0.324342,0.316092,0.305438,0.362976,0.358305,0.360855,0.369263,0.317041,0.326929,0.411641,0.398789,0.32269,0.332708,0.38714,0.401459,0.352856,0.368666,0.359213,0.371063,0.349946,0.371399,0.372535,0.372367,0.36526,0.346562,0.394672,0.392952,0.387861,0.297096,0.300453,0.33251,0.336744,0.364989,0.374756,0.304244,0.300787,0.314396,0.304135,0.290712,0.294784,0.293287,0.293156,0.325276,0.318155,0.341761,0.364527,0.336488,0.3256,0.322903,0.337106,0.333559,0.34873,0.285321,0.282267,0.309681,0.344806,0.342957,0.335284,0.344315,0.319291,0.339144,0.354504,0.325463,0.330986,0.300011,0.340023,0.312541,0.339012,0.316438,0.33582,0.338237,0.320783,0.298789,0.454026,0.340971,0.43364,0.351386,0.350661,0.345104
1778,0.325439,0.323986,0.315768,0.305065,0.362517,0.357866,0.360371,0.368788,0.3166,0.326549,0.411091,0.398317,0.322284,0.332256,0.38665,0.400945,0.352437,0.368212,0.358799,0.370649,0.349499,0.370954,0.372093,0.371943,0.364835,0.346145,0.394171,0.39244,0.387396,0.296841,0.300186,0.332069,0.336397,0.364541,0.374331,0.30398,0.300449,0.314062,0.303818,0.29045,0.294503,0.293021,0.292914,0.324964,0.31784,0.341402,0.364206,0.336106,0.325216,0.322546,0.336789,0.333197,0.348379,0.284995,0.281968,0.309373,0.344352,0.342564,0.334917,0.343927,0.318885,0.338757,0.354158,0.325061,0.330589,0.299683,0.339729,0.312232,0.338715,0.316088,0.335436,0.337835,0.32052,0.298457,0.453564,0.340595,0.433191,0.351068,0.350321,0.344764
1780,0.324875,0.323427,0.315282,0.304555,0.361907,0.357274,0.359726,0.368136,0.316028,0.325955,0.41035,0.397605,0.321685,0.331655,0.385981,0.40028,0.351835,0.367603,0.358205,0.370009,0.348879,0.370281,0.371426,0.371296,0.364191,0.34553,0.393431,0.391751,0.386741,0.296359,0.299743,0.331461,0.335848,0.363917,0.373735,0.30349,0.299937,0.313532,0.303289,0.289973,0.294037,0.292575,0.292454,0.324466,0.317335,0.340867,0.363669,0.335558,0.324672,0.322037,0.336244,0.332624,0.347806,0.284489,0.281451,0.308859,0.343698,0.341928,0.334331,0.343327,0.31831,0.338175,0.353614,0.324481,0.330042,0.29914,0.339235,0.311765,0.338213,0.315584,0.334887,0.337259,0.320068,0.297959,0.45287,0.340074,0.432539,0.350577,0.349813,0.344261
